publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-15T20:14:07Z,@alfiajung,"Di sekolahku pernah ada kesurupan masal pas aku kelas 8, setelah bangunan perpustakaan lama dibongkar untuk memperluas tempat ibadah. Tetapi alhamdulillah aku nggak pernah kena meskipun teman sekelasku ada 2 yg selalu kena. Aku hanya kebagian keseruan pulang lebih pagi kalau mulai ada yg kesurupan biar nggak nyebar.",1
2024-08-15T17:22:47Z,@marsha3698,kenapa gak belajar di dormmu aja sandy😩😩,0
2024-08-15T16:30:46Z,@mikaeliaevangelina,AAAAKKKKK SERU BGTTTT,0
2024-08-15T14:22:08Z,@megasafitri2297,Sandy😊😊😊,0
2024-08-15T13:59:49Z,@khansaghinaamira748,kocak bet nerror jadinya kagak ada serem2 nya😭😂😂,0
2024-08-15T13:51:53Z,@dwifatimahnursiagian9890,Kak bahas dosen ghaib yang viral di salah satu kampus yang ada di Semarang tahun 2016 dong kak pleasee 🙏🏻,0
2024-08-15T11:12:03Z,@dyradeyy9038,"omaigat, story yg anak tari di ukm gw langsung merinding, soalnya gw anak tari jg latihan trus sampe tengah malem",0
2024-08-15T10:41:27Z,@ooonebina,pas part kuntilaki lucu banget SANDYYY WKWKWK,0
2024-08-15T09:52:55Z,@user-dr1np4tm9j,TIBA TIBA BANGET SANDY🤣,0
2024-08-15T09:42:57Z,@amira_96,Ada sandy justru hilang vibes horrornya.. jd nya ngakak 😂,0
2024-08-15T09:35:39Z,@yangzzriri,ngakak bgt kuntilaki astagaaa😭😭😭,0
2024-08-15T09:10:51Z,@cacajelek-n4o,Kak collab sama kak Xaviera dong,0
2024-08-15T09:01:05Z,@mutiarafazty4255,"Ka ness aku mau cerita jadi<br>Tadi disekolah aku lagi jamkos aku sama temen2 ku lagi cereta cerita 👻 terus pintu kelas ku kebuka aku sama temen2 ku ya biarin aja paling angin<br>Terus tiba tiba ada suara orang ketuk ketuk pintu. <br>Aku sama temen temen ku mikir &quot;paling kelas sebelah iseng, kan kelas sebelah suka ketuk ketuk pintu&quot; terus aku buka pintu ga ketutup sama sekali. Terus aku sama temen2 ku lanjut cerita lagi  tiba tiba ada yg ketuk ketuk lagi PADAHAL PINTUNYA DIBUKA aku sama temen temen ku pada takut karna pintunya lagi dibuka.<br>Aku sama temen2 ku liatin depan pintu kelas dan ADA YG KETUK PINTU LAGI dan temen2 ku ga liat ada siapa siapa. TAMAT<br>Aku masih gatau itu 👻 atau  kelas sebelah iseng",0
2024-08-15T08:41:00Z,@sarahnurhayati7399,SERU BGT IHIW,0
2024-08-15T08:07:28Z,@kayvaa,"KA NESSIE KA NESSIE MAU CERITA JUGA DONGGG, ADA BUKTI FOTONYA JUGA INIII HEHEHE 😁😁😁☝🏻☝🏻☝🏻",0
2024-08-15T08:01:39Z,@LuvVieee_Roblox,nggak kok sandy di sekolah aku mikirin kamuh sama rei berjodoh,0
2024-08-15T07:39:48Z,@nurulhusna1522,kiyowookkkk 😂,0
2024-08-15T07:23:57Z,@ayyugranendiia6908,"udah ulang 3x tp blm bosen, biasanya nontonnya 2x aja klo emng bhasannya seru <br>cuma ini, Sandy beneran ada daya tariknya ternyata, apa adanya yg lucu logic dan honest <br>goodjob sandy, you nail it so well!",0
2024-08-15T06:50:17Z,@fizaaaaaaaa,lucu banget pas sandy praktekin kesurupan ular,0
2024-08-15T06:32:15Z,@lailaalfii,"Seru banget pembahasannya apalagi sama kak sandy, jadi kocak🤣👍 malah jadi makin ngga takut sama hantu hehe, soalnya terkadang manusia lebih menyeramkan daripada hantu😊",0
2024-08-15T06:17:33Z,@aditikha,"sandy keliatan malu sama ka ness, ka ness keliatan gemes ke sandy wkwk. lucu bgt interaksi kalian😭",0
2024-08-15T04:49:39Z,@lidianatalidini9600,Wo aigo aigooo... ga akan ku skip episode Nessie yang iniiii ❤❤,0
2024-08-15T04:41:06Z,@Abdurrozik,"Gw pertama kali liat kesurupan maslah waktu gw MAN, dan sejak saat itu gw selalu penasaran mekanisme kesurupab itu wkwkwk kayak sandy dan kak nassie",0
2024-08-15T04:33:46Z,@Abdurrozik,"Gw pertama kali liat kesurupan maslah waktu gw MAN, dan sejak saat itu gw selalu penasaran mekanisme kesurupab itu wkwkwk kayak sandy dan kak nassie",0
2024-08-15T04:25:31Z,@Abdurrozik,"Gw pertama kali liat kesurupan maslah waktu gw MAN, dan sejak saat itu gw selalu penasaran mekanisme kesurupab itu wkwkwk kayak sandy dan kak nassie",0
2024-08-15T04:10:01Z,@Abdurrozik,Pengen juga belajar sampe sunrise gitu tapi ngga kuat begadanggg,0
2024-08-15T03:36:31Z,@riszabae3027,At least hantunya bersih😂😂😂 ashiyaap,0
2024-08-15T02:33:37Z,@sakilaadipta2956,Tiba2 banget satpam iseng 😭😭😭,0
2024-08-15T02:19:04Z,@adhityanaufalwibowo4198,Sandy core 🗿,1
2024-08-14T18:30:33Z,@sroyersimon8485,Laki kemayu 🧜,0
2024-08-14T17:29:11Z,@laurensxavier,"belum nnton coc, tp sandy disini seru juga",0
2024-08-14T15:52:17Z,@noviadesi2606,Emang gk bakal percaya kalo blm mengalami nya sendiri.,1
2024-08-14T14:55:09Z,@muliahikmah3390,knpa si yg ke 3 ga dksi foto😭😭,0
2024-08-14T14:26:44Z,@gnfkrnabila2647,Kesini karena ada Sandy,1
2024-08-14T13:10:46Z,@lilmay5382,SANDII LUCUUKK BANGET GILAA T_T,1
2024-08-14T12:36:54Z,@auraaulia8535,"aku ga nyangka kl nonton nerror kali ini malah kebanyakan ketawa drpd deg2an takutnya😭😭 ka nessie bnr2 klop bgttt kalo digabubg sama sandy, sama2 &quot;gapercaya&quot; sm setan wkwkwkwkwkwkw. jujur seru paraahhh<br><br>RAHANGKU PEGELLLLL",1
2024-08-14T12:27:10Z,@thenetz500,"Sandy yang macho dong,, lo tuh lakik",0
2024-08-14T12:06:28Z,@myfloweringheart,Sandy waktu niruin uler ngakak banget aseli,0
2024-08-14T11:41:45Z,@suanggi254,Ada foto nya baru dia percaya <br>Sama sih gue juga jadi sandy kalau emang ada foto nya kasih unjuk gitu biar nggak penasaran wkwkw,0
2024-08-14T11:18:33Z,@tobioshoyo192,ngakak woyy Sandy wkwk,0
2024-08-14T10:46:02Z,@fitriseri781,Ka Nes cerita2nya eamag ngga terlalu creepy but pas ada gambar yang ditampilin itu bikin kaget ka hihi,0
2024-08-14T10:21:41Z,@neniirmayunita48,"Jawaban sandy lebih dapat diterima sii, logical. <br>Tapi gak menyudutkan juga. Good job 👍 <br><br>Jin dan setan itu benar adanya. Siapa yang mengingkari keberadaan jin, berarti ia telah menyimpang dari akidah yang benar.<br>Dan derajat manusia lebih mulia daripada kalangan setan/jin. Jadi gak perlu takut berlebihan kalo misal lewat kuburan/tempat-tempat yang dinilai angker😂.<br>Sungguh ketakutan itu berasal dari kita sendiri. Jin dan setan tidak pernah menganggu manusia kalo kita abai sama mereka📌",0
2024-08-14T10:02:01Z,@fnfurqon6055,Seru seru,0
2024-08-14T09:39:43Z,@nurulfadillah7878,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1570"">26:10</a> fyi kuyang tuh bukan hantu ka, kuyang tuh manusia yg pake ilmu gaib gituh",0
2024-08-14T08:45:11Z,@strawmilk1811,"enaknya trio nus + yunus ( sandy, axel, kevin, maxwell ) ikut penelusuran di diary misteri sara atau jurnalisa!!",0
2024-08-14T08:33:56Z,@strawmilk1811,seruu nihh❤,0
2024-08-14T07:08:03Z,@metybhekti,"Sandy sama ka nes bener bener nyatu ya energinyaa, menarik banget dan bener bener  comfy obrolannya ❤",0
2024-08-14T07:02:20Z,@KdramaEA,Kk dimana bisa cerita kejadian nyata yg dialami saudara aku yg kesurupan sampai sekarang,0
2024-08-14T06:53:48Z,@mzakirtazkiatunnaf5580,Lebih seram cara belajarnya 😅,0
2024-08-14T06:48:16Z,@brokemelody,SOUND EFFECT SAMA GAMBARNYA BISA GAK GAUSAH ADA 😭😭😭😭😭😭,0
2024-08-14T05:58:34Z,@gery.er88,Malas bgt nonton klo udh dibantah pake logika. GAK SERU!!! Nonton neror buat dapet horornya malah jd gk asij,0
2024-08-14T05:38:04Z,@sekarrosa-ov7bs,Aku butuh tutor sandy buat ikut olimpiade mtk,0
2024-08-14T05:12:50Z,@anitsugainayrus,wkwkwkwkwk gggg baby baby,0
2024-08-14T05:02:17Z,@palpalemanemisu8880,Sy nntn horror sjk umur 14 thn,0
2024-08-14T04:37:36Z,@pinkylalala,"kak, ada part 2 nya?😂",0
2024-08-14T04:32:46Z,@aniningnong8210,"Sandy lucu banget wkwkkwk tibatiba inkigayo, ending fairy😭😭😭😭😭",1
2024-08-14T04:16:29Z,@jhcshyc,"dulu di sekolahku sekitar tahun 2020 awal (sebelum libur covid) pernah ada kesurupan massal. waktu itu dikelasku lagi pelajaran bahasa inggris. awal awal sih aman aman aja, terus ada 2 orang temenku acting kesurupan karna mereka gasuka pelajaran bahasa inggris. (mereka setiap pelajaran b.inggris selalu ada alasan)..aku sebagai orang yang sesitif sama hal hal begituan tapi gabisa liat mereka, pas mereka kesurupan mah aku santai santai aja karna hawa sekitar masih normal. tiba-tiba hawanya berubah panas banget. aku ngerasa kaya ada sesuatu yang energinya gede banget nyoba masuk ke ruang kelasku (kelasku posisinya dibelakang sendiri dekat jurang sama pohon pohon gede) pas sesuatu itu kaya nyoba masuk, aku yang ngos ngosan karna energinya kaya bentrok sama aku. terus gatau kenapa tiba tiba dikelas kelas lain yang satu gedung banyak yang kesurupan dan semuanya cewe. energinya bener bener segede itu sampe tangan kakiku gemeteran, wajahku pucet.. aku inget banget guru b.inggrisku sampe lebih khawatir sama aku daripada 2 temenku yang lagi acting itu, puji tuhan waktu itu aku masih bisa stay fokus mungkin kalo aku meleng dikit aja bisa jadi aku ikut kesurupan. mungkin &quot;mereka&quot; terpanggil karena 2 temanku tadi. dan kesurupan massal tahun 2020 itu masih jadi diceritakan dari mulut kemulut guru dan siswanya sampai sekarang.",0
2024-08-14T04:15:36Z,@zazqiaazhari,"Emng ada ka kuntilanak cowo, itu biasanya dikirim buat santet katanya, dan aku tau itu hahah",0
2024-08-14T03:57:22Z,@ummihanik018,Ngakakkk bgtt kuntilakik😂🤣🤣,0
2024-08-14T02:00:57Z,@dellaprimasari4066,semangat kakak,0
2024-08-14T01:59:23Z,@arumsweetie5398,"Jadi pengen share yg part naik lift trus pintu kebuka di lt kosong. <br>Jdi kejadiannya baru bgt bbrp bulan lalu, saat itu ponakan lgi opname di salah satu RS di kota solo lalu kakaku mintol buat nganter tiker ke kamar opname trsbt. Akhirnya aku kesana krna pergi sendiri aku parkir di basement, lalu menuju lift dan lift itu cuma ada pilihan lt 1-3 tanpa aku fokus pencet lah lt 3. Krna memang aku baru sekali lwt akses lift itu gak tau ruangannya di kt brp, biasanya lgsg lewat depan krna parkir depan bukan basement. Singkat cerita stlh pintu lift kebuka aku keluar, kaget krna kok office tpi sepi gak ada org samsek kyk gedung udh lama gak dipake dan itu nuansanya sepi hening ada angin sepoi gtu agak horor untung siang hari akhirnya ku bergegas masuk lift lgi buat turun ke lt 2 yg ternyata ruangan nya di lt itu. Itu pengalaman yg bikin merinding sih untung aja gak ada sesuatu yg muncul at least siang hari pun bisa aja kan muncul.",0
2024-08-14T01:25:45Z,@aulidress,Nerorist angkatan 2017!?🖐️,0
2024-08-14T01:12:43Z,@Lissa_iyas,"Tapi aku punya pengalaman sih di asrama lagi rame banget, dan blum ads yg tidur tapi ada suara perempuan nangis,ada suara gelang kaki berkali&quot; bunyi, ada bau bunga,karena aku dan temenku satunya ini anak baru aku tanya dong sama yg udah lama di sana,kata mereka udah biasah biarin aja memang gitu biasanya kalau ada orang baru mereka bakalan berisik",0
2024-08-13T21:58:38Z,@dinaayulestari7268,"hantu, pengalaman horor itu emang gabisa dijelasin secara logika kak nes mereka tuh ghoib gabisa dijelasin lewat pkiran kita atau dijelasin secara logika",0
2024-08-13T15:18:44Z,@enggartriwijayanti7030,"Sandy lu bener bener yak, ini neror bukan lawak ah elah",2
2024-08-13T15:04:44Z,@neniemiliyah5226,Ga gabisa sandy ini trlalu logicc,1
2024-08-13T14:56:06Z,@dumdummcramel,tiba tiba bangett sandy😭,1
2024-08-13T14:49:50Z,@annisaanastasya4761,wihh,0
2024-08-13T14:08:18Z,@ezzasenja3666,Ternyata sandy kocak ya. Di coc misterius jarang senyum,4
2024-08-13T14:08:15Z,@animelime2537,mantap,0
2024-08-13T13:26:09Z,@zahrakhairunnisa1994,"Sumpahh kaa, jangan mau dehh liat orang yang kesurupan... Orang yang beneran masuk sama bohongan itu bener bener keliatan banget",1
2024-08-13T13:11:29Z,@fadleannanta1295,"San kuyang bukan hantu san wkwkwk ilmu hitam itu, orang, jadi kuyang karena pake ilmu.. bukan Jin",1
2024-08-13T12:59:38Z,@bangstipen8115,gesper yang gua gantung tau2 jatoh  pas nonton ini :) dahlah,1
2024-08-13T12:28:30Z,@LoveMyself-ev1yr,Soal kesurupan masal gw juga ada cerita  ini kejadian waktu gw kls 8 setelah upacara hari Senin di sekolah gw tiba-tiba ada anak yang teriak dan setelah itu nular ke yang lain pada kesurupan semua di lapangan sekolah gw yang karna dah terlalu kacau dan gak terkendali akhirnya yang gak kesurupan pada dipulangin lebih awal. Kita bahkan harus ngundang beberapa ustadz untuk bantu orang yang kesurupan dan itu berlangsung selama 3 hari berturut-turut ada aja yang kesurupan tp pas hari ke-4 dah gak ada. FYI ini kejadian ke-2 di sekolah gw karna kakak ipar gw juga alumni sekolah gw dan dia juga cerita kesurupan masal ini udah pernah kejadian waktu jamannya dia dulu. Gw sendiri jg emang pernah denger kalo ada hantu cewek dengan penampilan penuh darah yang terkadang menampakan wujudnya di sekitar sekolah gw. Pernah juga pas kls 7 ada perjumsa gitu buat nyambut penerimaan murid baru kan nginep di kelas gitu ada satu kelas yang harusnya ditempatin itu kelas padahal ada di depan samping gerbang keluar yang biasa buat akses keluar masuk sehari hari tp entah kenapa Regu yang harusnya nempatin tu kelas malah pindah ke multi media yang jarang kepake dan alasan mereka pindah karna ngerasa gak nyaman dengan ruang kelas itu yang emang terkenal berhantu😮😮,1
2024-08-13T12:24:24Z,@ameliadwi2525,Sandy bkin vlog dongg,1
2024-08-13T12:23:14Z,@ameliadwi2525,SANDYYYYY,1
2024-08-13T12:16:04Z,@Aarrttii441,"Katanya siiih, kuntilanak cowok itu ya cowok tp  jalannya kayang.<br><br>Katanya yg aku tonton di CH lain ya kak",1
2024-08-13T12:13:45Z,@nengapri1441,sandy seru banget 😂😂,0
2024-08-13T12:02:53Z,@user-of1pe6dx2b,"dulu pernah  waktu SMP (2002) sekitar 2 hari, kejadianx siang hari banyak yg kerasukan gara2 malam hari sebelumx, dipakai buat acara pramukaan dan bikin penununggux marah.. ngeri sih waktu tu.. 😢😢",0
2024-08-13T11:49:36Z,@anissatrianggraeni7294,Ada auto flash kaya di sekolah ku,0
2024-08-13T11:43:35Z,@lalalune438,sandy &quot;aduh kenapa kita skeptis bgt sih&quot;😂,0
2024-08-13T11:37:24Z,@gaitsazahirashofa4179,bayangin klo ft. maxwell pasti keluar semua kata kata nyaa wkwkwkwkwkwk,0
2024-08-13T10:47:50Z,@muhammadzaki5848,Oh kuntilaki itu kalo di Jambi bukan kuntilaki tapi hantu eak dia suka makan kemaluan cowo,0
2024-08-13T10:31:06Z,@NekoPara-no1ct,Kuyang itu bukan sejenis jin atau apapun kk nessie. Kuyang itu manusia yg mempelajari ilmu Hitam utk hidup abadi. Makanya kalo mereka berubah jdi kuyang mereka memangsa ibu hamil atau wanita yg lgi datang bulan. Itu yg buat mereka hidup abadi,0
2024-08-13T10:28:47Z,@muhammadzaki5848,"Kenapa ketika cerita tentang pengalaman horor kayak gini banyak orang yang tidak percaya padahal yg mengalami itu bukan satu orang, dan ketika kita yg tidak percaya mengalami hal yg serupa dan orang lain juga bakalan tidak percaya...",0
2024-08-13T10:22:49Z,@muhammadzaki5848,"Kesurupan itu rasanya, seperti kita sadar dengan lingkungan sekitar taunya sadar itu karena dalam hati itu tetap baca2 doa2 atau ayat2 tapi tidak tembus dimulut penglihatan disekitar rada tidak jelas seperti terkadang jelas, melihat objek ny apa di dekat kita terkadang itu seketika berubah seperti di dimensi lain gitu dan tubuh terasa lemas ga ada tenaga dan undercontrolled... pas ketika sadar hanya bisa lemes panik iya, dan seluruh tubuh itu merinding dan setelah kejadian itu terasa agak terlalu sensitif dengan kesendirian di dalam suatu ruang... anehnya jika ditanyain sama orang apa yg kamu rasakan sulit untuk dijelaskan... aku ngalamin itu ketika aku tidur di ruang tamu terbangun dari tidur sekitar jam 4 pagi karena aku ngerasa ada seseorang yang lewat dekat aku aku langsung ngeh karena pas itu semua orang di rumah pada udah tidur ga aware tapi aku tau ny itu seperti orang saja gak jelas bentukan ny seperti apa lewat aku panik teriak sambil memanggil ibu aku, ibu keluar dan menghampiri ku sambil ngucap (baca2 doa) sambil mengapai tangan ku... habis itu aku sadar dan ibu bilang tadi itu mata ku kayak terbuka seperti melotot gitu padahal yg aku rasa seperti merem melek susah untuk dijelaskan tapi itulah yg aku alami. Semoga itu tidak terjadi lagi😭",0
2024-08-13T10:20:36Z,@hiddengam,Walaupun gw gak sepinter sandy at least kita sama2 skeptis sama hal2 horor dan selalu berusaha cari penjelasan logis dulu sblm percaya sama yg horor2,0
2024-08-13T10:15:43Z,@cacaaja1198,sandy lucu amat,0
2024-08-13T09:55:38Z,@martiniaiba6982,"Sebagai mahasiswa Psikologi, ini benar banget.<br>Kita Selalu diingatkan untuk memisahkan sains dan agama Ketika membahas sesuatu agar tidak bias. Memang Ada kesurupan yang benar kesurupan, tapi bukan berarti semuanya yg begitu pasti berhubungan dengan hal gaib. <br>Histeria itu fenomena psikologi yang mana bisa disebabkan oleh stres dan sugesti.<br><br>Sedikit cerita, angkatanku dan kakak tingkat ada beberapa orang yg diberkahi dengan six sense. Ketika ospek jurusan selama beberapa bulan sering banget ada kesurupan massal padahal ga pernah terjadi sebelumnya (dan gak terjadi setelahnya). Dan kating, temen, dan pihak yg membantu penyadaran yang menjalani kesurupan, mereka bilang tidak semua dari mereka yang kesurupan disebabkan oleh mahluk gaib. Tidak sedikit yang hysteria.",0
2024-08-13T09:42:10Z,@user-mc9qf3pe8d,"kuyang bukan cuma ada di indo ajaa ko, di malay dan thai jga adaa😓",0
2024-08-13T09:36:09Z,@21_nitawiharningsih18,Aaaaaaaaaahhh SANDYYYYYYYYY ❤❤❤❤❤❤❤❤❤❤❤❤❤,0
2024-08-13T09:35:31Z,@fitrinurhawani,sandyourss🔥☝🏻,0
2024-08-13T09:29:15Z,@diahmwrti,"Ribet bgt sandynya tapi, merusak suasana",0
2024-08-13T08:24:18Z,@Sarah_Yaffia,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=880"">14:40</a> sandy julid mode<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=886"">14:46</a> sssssss<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=892"">14:52</a>  wleee core<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1073"">17:53</a> sandy halu mode <br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1092"">18:12</a> fan war<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1129"">18:49</a> sandy: aing macan<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1283"">21:23</a> hana: sandy jahattt<br><a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1650"">27:30</a> sandy plis dehh",0
2024-08-13T08:23:45Z,@Zulfadli14-ve7ix,😂😂Ngakak bngt dibilang kreatif itu setan nya,0
2024-08-13T08:03:01Z,@nurulfaraha.g4314,Undang maxwell bahas cerita horor di rs kak,0
2024-08-13T07:56:22Z,@atiasyifaulqolbi5986,Jadi kaya acara komedi gara-gara ada sandy 🤣🤣🤣,0
2024-08-13T07:51:49Z,@apriliawidya739,"setahu ku kuyang bukan hantu yaa, pernah baca kalau kuyang itu ilmu hitam. cmiiw yaaa",0
2024-08-13T07:43:38Z,@teodoroReinhart,Ya elah lewat lagi BPK bpk itu 😂😂😂😂😂😂😂😂😂😂😂😂,0
2024-08-13T07:36:59Z,@anggrainifrida,&quot;apakah orang itu selamat?&quot;😭😭 iya juga yaa kok ga pernah kepikiran kl abis cerita2 serem gitu lanjutannya gmn,0
2024-08-13T07:33:34Z,@kerinaprillia35,lucu bet sand,0
2024-08-13T07:25:29Z,@fidamus8699,Kenapa jadi nerror komedi 😂,0
2024-08-13T07:22:39Z,@ydlafii,"Yang serem itu cerita misteri bola bola hitam,",0
2024-08-13T07:20:43Z,@Ikasss_s,Terkenal karena pintar emang keren bgt bro 🤜🏻🤛🏻,0
2024-08-13T07:19:24Z,@aphrodite28,Sandy boti😢😢,0
2024-08-15T10:42:15Z,@ooonebina,"ketikan di jaga, riset dulu, dia suka cewe.",0
2024-08-15T10:45:12Z,@aphrodite28,@@ooonebina im genuinely joking🙏🏻🙏🏻🙏🏻,0
